,open,high,low,close,volume
2018-01-01,100.04232385659972,103.55638195886928,99.9597346478496,101.75805830335945,1086698.6078779267
2018-01-02,102.94888983795538,104.03210792078261,100.02743657283558,102.02977224680909,1190881.179120355
2018-01-03,99.7505861146612,102.21533022838584,98.56229778625226,100.38881400731906,969693.0191154443
2018-01-04,101.6076001665527,103.16810318077768,101.46066147801872,102.3143823293982,986696.4500509716
2018-01-05,101.35251395165801,103.26411207431812,101.00485260723389,102.134482340776,783588.1691696008
2018-01-06,100.80459290526821,102.8197244422038,99.74420266364537,101.28196355292458,943183.5887202063
2018-01-07,100.98042149503286,103.24464768595676,100.51179372691891,101.87822070643784,1519677.0017825807
2018-01-08,104.77046536503153,105.12779221999891,102.5354683945942,103.83163030729656,960222.4279033301
2018-01-09,102.00574972268357,103.59827004505767,101.65134943498498,102.62480974002133,782502.5350422502
2018-01-10,100.08233729611837,102.23079574125896,99.78870466894097,101.00975020509996,1047995.0085172202
2018-01-11,99.6390410983099,102.16081325268937,98.451449645687,100.30613144918819,1036016.2162054772
2018-01-12,99.40384893802876,99.62904864372804,97.90778631273713,98.76841747823259,1214010.063394169
2018-01-13,96.10716546842275,97.62580125436446,95.3245778398527,96.47518954710857,1304192.8827395842
2018-01-14,94.06114148986711,94.93937012931515,93.40812876754973,94.17374944843243,884313.4567366517
2018-01-15,94.93441130556262,95.97198773834947,94.57611863966542,95.27405318900745,595918.5751961402
2018-01-16,91.78099945189044,92.65214707906671,91.43600227763994,92.04407467835333,1114910.0679297792
2018-01-17,91.55971959634705,92.5716430841413,89.70976089522014,91.14070198968072,1272861.25636555
2018-01-18,90.52148178747606,91.58554951165483,88.12171098734444,89.85363024949964,1028762.2592810945
2018-01-19,93.39506139359302,94.07504640868255,90.81940278591931,92.44722459730093,1040299.3642464615
2018-01-20,93.68777030194804,94.96295654454136,91.51157602180115,93.23726628317125,960064.2639214764
2018-01-21,93.51777944007632,95.2705866330856,91.90674546519199,93.5886660491388,1223013.885960836
2018-01-22,93.19872985062365,96.24208751259418,92.82542839893402,94.5337579557641,1173107.0135265223
2018-01-23,91.64922559957444,93.59794764266752,91.13233422926366,92.36514093596558,1139419.8830466187
2018-01-24,90.66184778678247,92.63791971554326,89.3917913401225,91.01485552783288,1293767.8040512206
2018-01-25,90.18699268040216,91.31434801505186,89.6005973720215,90.45747269353667,731839.1703799263
2018-01-26,91.3196446303625,92.80789161844629,91.10023220949452,91.9540619139704,1179426.6726126494
2018-01-27,93.5497043701477,93.92462754143779,92.01787204238207,92.97124979190993,901106.0874040109
2018-01-28,91.87489467946793,94.82780356753997,91.8499556238059,93.33887959567294,1230370.756957069
2018-01-29,94.56684241669281,95.54574339423017,93.40498848106272,94.47536593764644,1413383.272239309
2018-01-30,93.94388811394113,94.44587760141206,92.89601469188806,93.67094614665007,962740.8762158088
2018-01-31,93.76263469912598,94.4414179604862,93.36840782325417,93.9049128918702,1002173.1025227894
2018-02-01,95.09803751995982,95.97860563471977,93.46742828097695,94.72301695784836,1163731.455369553
2018-02-02,93.68750372108578,94.26369515380638,93.06116143015224,93.66242829197931,775729.5349341055
2018-02-03,95.13603095863557,96.83534671127524,94.010312163187,95.42282943723112,1042584.192839651
2018-02-04,94.72674965225023,96.24014463877305,93.14010719318105,94.69012591597705,1270166.9328711636
2018-02-05,93.33828691793231,94.27859154522136,93.02585007884736,93.65222081203436,864737.9973531605
2018-02-06,94.98240884952068,95.57876662451949,94.41648320142659,94.99762491297304,1075527.3398343492
2018-02-07,95.39165984242327,95.83304267067072,94.60269600175214,95.21786933621144,655560.4669778929
2018-02-08,95.04458040258535,95.82705060879951,93.53212302778387,94.67958681829168,1327683.8347934084
2018-02-09,91.18198321963297,93.09802832408116,90.69213804338534,91.89508318373325,1037986.2833100357
2018-02-10,92.64344302305484,95.27185154259733,92.10319953005343,93.68752553632538,1008936.0501393714
2018-02-11,93.8500886684526,95.57989871309009,92.69589915454947,94.13789893381977,1087309.1010106495
2018-02-12,92.03621284217606,94.38939882943365,91.59185608352942,92.99062745648153,772978.9514226834
2018-02-13,94.37653045910095,95.6063671312572,93.64843812021041,94.62740262573381,1079293.9135581858
2018-02-14,94.78467757490942,95.29823704612976,93.26465670947486,94.28144687780231,830662.4371615038
2018-02-15,97.0313101456462,98.59474516679951,96.686573543351,97.64065935507526,890380.2722028323
2018-02-16,98.99638976726659,99.37760076066124,95.86145542369928,97.61952809218026,1144204.419656457
2018-02-17,96.78622059737809,99.34949152115865,96.24118358873234,97.7953375549455,955885.5646346532
2018-02-18,100.47554277534257,102.40967457062308,98.73684562446867,100.57326009754588,909277.3916690492
2018-02-19,100.82730487260115,102.09035833712257,100.2747128550101,101.18253559606633,1164411.1913333216
2018-02-20,100.53568263138516,101.03454947864685,98.27555932581186,99.65505440222935,981685.7419696372
2018-02-21,101.16329323768669,102.09591167789519,99.63136764577904,100.86363966183711,1109344.3416873673
2018-02-22,103.67946959808131,104.57710748800031,102.21397716107504,103.39554232453767,1155465.9537270183
2018-02-23,103.07589720882598,104.08414767856637,102.46806098086216,103.27610432971426,1206989.951075509
2018-02-24,103.66000999250416,105.1893740773444,103.04962256481072,104.11949832107756,979470.6166565999
2018-02-25,103.53851653041816,103.84330661354781,102.42857751495798,103.1359420642529,1041340.7500593864
2018-02-26,102.98627278898634,104.3240658323092,102.67561437589228,103.49984010410074,915800.9981199017
2018-02-27,103.18790626285333,104.72137473221365,102.6626917157408,103.69203322397722,1651127.4930656776
2018-02-28,103.69962258941182,103.88265221593724,102.59025060257892,103.23645140925808,966611.522843418
2018-03-01,104.8143279401779,105.76263968453566,104.56275413872207,105.16269691162886,1163893.0557172254
2018-03-02,107.40592985680661,110.05564108678621,106.64993383096355,108.35278745887487,804816.6554909342
2018-03-03,109.5905747421658,109.75711619389466,107.98303791650153,108.8700770551981,869372.0319943209
2018-03-04,108.99293637235252,110.33367319043775,108.83908686709273,109.58638002876523,745122.063060769
2018-03-05,112.75801046477518,113.86286237565434,109.5593124443086,111.71108740998147,905495.1031063027
2018-03-06,113.40681222874113,115.10566763983338,110.75708992498532,112.93137878240935,1258339.6416001024
2018-03-07,112.37388397181846,112.79663881089323,110.94918049596028,111.87290965342676,994973.6769677667
2018-03-08,112.35834857036768,115.1631332807779,112.02972057124653,113.59642692601221,1109257.992575947
2018-03-09,117.7443736655544,117.86054919146274,115.02416764268847,116.4423584170756,1184812.4066963552
2018-03-10,117.52397411221261,117.86790047767245,116.29858795458912,117.0832442161308,842245.1496104248
2018-03-11,120.53399659534261,120.53684493582541,116.3304358666374,118.43364040123141,1260488.9485047446
2018-03-12,119.23520827194491,120.22276372567102,116.43094231024746,118.32685301795924,782313.471754623
2018-03-13,121.16426320084302,122.78842840819777,120.44912278110627,121.61877559465202,912440.8367329347
2018-03-14,120.7589624741582,124.93335683313987,120.16442667471222,122.54889175392604,1333710.8059669342
2018-03-15,127.31157639718114,127.45996780679089,125.99281659286316,126.72639219982702,865328.5915403798
2018-03-16,129.20782407058994,129.22412365496464,125.37785294028751,127.30098829762608,1209067.0140233235
2018-03-17,130.93228402536496,131.36905489234672,130.00603994116761,130.68754741675718,720897.6875327886
2018-03-18,132.51178860348452,134.54422235971535,129.8835173254872,132.21386984260127,1125953.024777164
2018-03-19,135.54195761464587,139.82938545322583,134.65204854398672,137.24071699860627,621910.1520509026
2018-03-20,136.69071247525184,139.96432967216083,135.6205410101847,137.79243534117276,1373588.2184150473
2018-03-21,144.6458984986027,144.7376946938261,140.63020126721196,142.68394798051904,942632.71624681
2018-03-22,147.11429422232968,147.653947246216,144.70396526239503,146.17895625430552,1461445.0462290547
2018-03-23,148.30169235569264,149.587241380813,145.77071580582165,147.67897859331734,1056505.8533655575
2018-03-24,150.45494500239664,154.42166018989357,149.01485917192954,151.71825968091156,686995.0978158134
2018-03-25,155.47628668735828,157.6032310603927,154.99482969413262,156.29903037726265,1186167.3524475384
2018-03-26,158.09496753091045,158.54933179247607,155.68914971119264,157.11924075183435,1128859.6506982176
2018-03-27,161.51028051628697,161.7657111230826,158.96284712813403,160.36427912560833,1417885.417241772
2018-03-28,160.42157746027596,162.88055530657428,158.65143798575332,160.76599664616379,1281519.9327106047
2018-03-29,165.05340077258097,166.39312483666933,163.36529900832934,164.87921192249934,1180987.211031241
