,open,high,low,close,volume
2018-01-01,98.7263480300917,99.9186181228186,97.94107240343442,98.92984526312651,1207973.744475411
2018-01-02,100.64441568985424,101.61130197601227,100.29571079360599,100.95350638480913,881225.049671287
2018-01-03,102.26495473809074,103.94268917529448,101.87985661423735,102.91127289476591,818592.8761527865
2018-01-04,101.14422516591826,101.32067842717764,99.71339257330557,100.5170355002416,861957.9554412423
2018-01-05,98.96375652365373,99.6847642196045,97.08065714261387,98.38271068110919,1039694.3543077415
2018-01-06,96.26911072462028,97.77527230045806,94.10660508303337,95.94093869174571,1038592.1621019422
2018-01-07,98.86103577161903,100.4605358786652,96.97194833599623,98.71624210733071,1090230.0263506516
2018-01-08,99.11039688499075,100.24522903783993,97.58200831430581,98.91361867607287,611149.0391622791
2018-01-09,98.78936893181654,99.59318118145254,98.22513074733128,98.9091559643919,1306670.6500902683
2018-01-10,99.85080698782511,101.38966380173635,98.24405768255744,99.8168607421469,1207435.3584127608
2018-01-11,99.02370238666022,99.28172438420607,97.65990194167894,98.4708131629425,851754.5855505196
2018-01-12,99.1161690753746,99.76556046291543,96.83124372286164,98.29840209288854,1280454.3446962675
2018-01-13,96.1392647327501,97.9813270123413,95.357034675774,96.66918084405765,1637520.3010748853
2018-01-14,97.36551385340698,99.47325518373263,95.84971196395692,97.66148357384478,1165679.9524566499
2018-01-15,97.40478676435157,97.84663858784742,94.94514571826514,96.39589215305628,1169661.3013275017
2018-01-16,97.01246384215891,98.89841103531909,95.19938125219916,97.04889614375912,941565.2859929388
2018-01-17,98.7994252066393,99.5538419977511,97.94335196336023,98.74859698055567,1152497.318479749
2018-01-18,98.45562843718177,99.88720948890291,97.57395866009244,98.73058407449767,899447.7094437877
2018-01-19,99.96245292614839,101.23555007720533,99.02727401426976,100.13141204573755,837611.116431564
2018-01-20,98.85681562485172,100.07487767676551,96.94862543022089,98.5117515534932,1185129.2609948032
2018-01-21,96.18713850538532,97.81912757780273,96.1013144054094,96.96022099160606,991637.0729322988
2018-01-22,97.46515870868355,98.06695685120897,96.90942267840452,97.48818976480675,481221.878094196
2018-01-23,98.01367796626423,99.24769580825854,95.55237166938772,97.40003373882314,1044744.5964675121
2018-01-24,94.19373813087083,97.41753032939847,93.7698371921066,95.59368376075254,674823.3864293287
2018-01-25,94.81254160761848,96.4767975174764,93.8289995931277,95.15289855530204,939170.8792835793
2018-01-26,97.39245243377401,97.7967052032025,96.51405636657744,97.15538078488997,949695.3357171176
2018-01-27,96.09335726565176,96.97613242008366,95.8628315945556,96.41948200731963,1150149.7324596117
2018-01-28,95.94509792219282,98.15325965107249,95.37183579445582,96.76254772276415,713352.4523127305
2018-01-29,95.03071100093345,98.1258593300346,94.91677085892144,96.52131509447803,975297.5539486198
2018-01-30,97.0851460788053,97.90731353329123,96.38855269755716,97.1479331154242,1228602.6691939356
2018-01-31,96.95318373624309,99.22306115773682,96.83383677764273,98.02844896768978,752000.5425290589
2018-02-01,100.71000666121873,100.96228876540546,97.63358819793059,99.29793848166803,991180.4922171555
2018-02-02,100.72312646460188,101.09402988726961,99.9048546905791,100.49944228892436,1345221.3426796042
2018-02-03,103.63652810715793,103.93659804933819,100.4732381436559,102.20491809649705,805293.1874068963
2018-02-04,102.0719883656872,105.26965976244233,101.41688994359451,103.34327485301841,1415159.441580177
2018-02-05,103.09137630685436,105.36428781481523,102.95279420121797,104.1585410080166,697967.6586714364
2018-02-06,104.21347815252473,104.78913450215803,102.99897460248968,103.89405455232385,1105032.7800655623
2018-02-07,100.1524460914008,100.83501708877642,98.66897955918833,99.75199832398238,1155597.3198650181
2018-02-08,100.42068788014984,100.81558797257324,98.63865109422684,99.72711953340004,581409.487664911
2018-02-09,99.66008582940707,99.93847671257949,98.32454343885782,99.13151007571865,792462.8098383957
2018-02-10,97.79529640609051,99.67129601569795,97.73329434642521,98.70229518106157,928775.1767671378
2018-02-11,96.58272570913499,97.9540374297494,95.62325489637675,96.78864616306308,1059734.026076221
2018-02-12,98.92120080276975,100.36028349800156,96.73753217282479,98.54890783541317,1252013.8704024546
2018-02-13,96.57457412571264,98.15093242829896,94.86752812037487,96.50923027433691,887517.7421370556
2018-02-14,97.40394124747297,99.08776245469072,96.57593990104837,97.83185117786955,874911.304397799
2018-02-15,97.9127633404677,98.89635860308898,97.57075127769095,98.23355494038996,1376499.57103931
2018-02-16,99.23910578961232,100.88656571226991,98.4317011509212,99.65913343159556,836600.2265456067
2018-02-17,101.33106063530376,103.18749258887698,100.41850255410472,101.80299757149085,1160293.5426080786
2018-02-18,105.42112687820006,106.94511795957268,104.687815541709,105.81646675064084,1056516.6677669955
2018-02-19,109.82684379952101,110.02859089472223,107.92439591960611,108.97649340716417,873593.9464734729
2018-02-20,111.73850068901682,112.74544090467302,110.73510737719451,111.74027414093376,1028220.6661580974
2018-02-21,114.91341241805422,116.29081814109941,114.26458432173884,115.27770123141912,1150356.3210061542
2018-02-22,117.491830940203,118.68682457552464,114.31238811124572,116.49960634338518,1286816.0389169245
2018-02-23,117.27523798185592,119.90538644287518,115.78765077394674,117.84651860841096,1213883.306707148
2018-02-24,120.35050426524202,120.50694223646197,115.95781746007695,118.23237984826946,937546.2524075549
2018-02-25,122.2280083955766,122.26876418231132,117.84626512596348,120.05751465413739,573814.7086355973
2018-02-26,123.61612199556949,124.15915861006297,122.73543426031466,123.44729643518882,664914.4405163929
2018-02-27,125.82008635953618,125.85196472211695,123.82391889824953,124.83794181018324,1169748.6681557805
2018-02-28,126.96028462594187,127.6287088786203,125.01740412750671,126.3230565030635,743948.3304652257
2018-03-01,126.51379960996668,127.45104283693998,125.85529620889501,126.6531695229175,1212321.8548076795
2018-03-02,129.7528532838761,133.8354112983837,128.87705600743624,131.35623365290996,1009189.1138503576
2018-03-03,133.0087573851481,133.8353774094537,132.36120086807404,133.09828913876387,1285548.3190227302
2018-03-04,136.51146889948083,136.82833992116116,135.20101305151303,136.0146764863371,1071484.258072585
2018-03-05,137.83086097230156,138.5717993866541,136.36665552878463,137.46922745771937,1348607.7050073955
2018-03-06,140.28962922835467,142.2948985992354,138.45743579134407,140.37616719528975,1182005.3247440844
2018-03-07,137.61866248284502,139.57944024046165,137.56238173369388,138.57091098707778,1025581.6388211485
2018-03-08,139.07317309279503,143.38080899672204,138.42933046635054,140.9050697315363,870087.4071952585
2018-03-09,141.97087290355861,142.735483294452,140.72059105474014,141.72803717459607,1260453.5064096744
2018-03-10,147.28826002225188,148.78331702792434,144.79102980785973,146.78717341789203,1079683.3071805239
2018-03-11,152.21300527666128,152.4795024914215,149.26857292118757,150.87403770630453,1011882.3221130103
2018-03-12,152.88936537774234,154.60542845947978,150.78418604405468,152.69480725176723,1189322.4785358482
2018-03-13,154.92028895145322,155.92217910911384,151.21780205196356,153.5699905805387,597253.9514934296
2018-03-14,154.61374030905085,155.1692381737181,152.83245627476683,154.00084722424248,1311425.517270698
2018-03-15,158.11343742754443,159.1380500891259,156.89917190049314,158.0186109948095,1194165.107363335
2018-03-16,160.56370072111122,160.94150226947255,157.4164921837518,159.17899722661218,930259.3985581012
2018-03-17,166.7485241520611,168.53234021763018,164.01793488735265,166.27513755249143,902370.3418622925
2018-03-18,166.2772521554426,168.44324919861154,165.00366113264826,166.7234551656299,1109264.1438012903
2018-03-19,170.5588469516222,170.75230743081084,165.68626077809068,168.21928410445076,1171446.797784474
2018-03-20,166.79861507997592,171.18383906984897,166.62570193030635,168.90477050007766,1005313.1569891414
2018-03-21,168.74661510974863,171.1970826597209,165.84584393596484,168.52146329784287,1067068.8815519845
2018-03-22,173.467521480164,174.1217807061889,171.74749617476454,172.9346384404767,1120859.2273782222
2018-03-23,174.480777412858,176.56657116046966,172.15622286680235,174.361397013636,1062792.23545768
2018-03-24,181.50263988160822,183.29808182566205,178.97413299971458,181.13610741268832,1071123.7716003982
2018-03-25,187.229433424567,187.28956400047,182.8964854380287,185.09302471924934,1106159.340306695
2018-03-26,182.09201592001338,186.84973501064695,180.77559668869657,183.81266584967176,1397800.386959213
2018-03-27,184.30194463110547,187.31592939104743,183.6019930145428,185.4589612027951,1303422.2829273243
2018-03-28,188.36048588757006,193.07212868897102,185.87277703705007,189.47245286301055,750622.541559028
2018-03-29,197.11054286360968,199.05777489272893,195.7899098189459,197.42384235583742,600050.7274676507
2018-03-30,202.19161482924994,202.50464660815035,198.3165449854543,200.4105957968023,1258943.109643401
2018-03-31,205.31849832609444,206.51944137035906,201.725564469453,204.12250291990603,1546137.0908867307
2018-04-01,204.87013294072,205.57354538357492,202.84590200925695,204.20972369641595,799754.2124121515
2018-04-02,214.55204488346178,215.16337209085935,210.9505954666556,213.05698377875748,971708.554519789
2018-04-03,211.61336659876483,212.33347023680227,209.80872096748524,211.07109560214377,937412.1750752938
2018-04-04,216.2362972195447,220.93486626791278,213.272713705903,217.10378998690788,1138779.4913495153
2018-04-05,223.22133448343027,223.85089331001356,221.08190078999237,222.46639705000297,1254054.6166422628
2018-04-06,231.0115907218617,232.00421930612848,226.38994707264288,229.19708318938567,922479.7567384089
2018-04-07,234.95460280563603,239.84432920514223,234.8424428417944,237.34338602346833,1158684.5061728498
2018-04-08,245.94488664603853,249.58846843460512,245.3154018838261,247.45193515921562,908335.4367884632
2018-04-09,252.56849313624693,258.2328754410334,250.0916788147053,254.16227712786932,1345886.889790409
2018-04-10,253.72052484189282,256.9120944181523,251.76906976415123,254.3405820911518,1026183.8800074732
2018-04-11,267.66213682594145,268.88000069890677,266.194465751748,267.5372332253274,1034879.9309386411
2018-04-12,277.2323334611288,277.8418689817119,266.9549358362181,272.398402408965,1270064.54606203
2018-04-13,283.4391489427464,289.1972440641114,278.5228136930418,283.8600288785766,1071077.3441396956
2018-04-14,290.9715769571254,294.9351156625389,286.33303664423374,290.63407615338633,1303077.0183387597
2018-04-15,299.7244821699786,305.5662214846611,299.18186716893996,302.3740443268006,1043414.2476769177
2018-04-16,310.77869551861426,312.8900714878999,309.04982725195737,310.9699493699286,1160341.6003941752
2018-04-17,316.9566933503858,322.7192375559749,313.4179736441931,318.068605600084,1456056.692813086
2018-04-18,333.73315795337226,334.35923527880595,329.36763262220256,331.86343395050426,1082878.4468240493
2018-04-19,332.0842565075518,332.929928118625,325.46251534373096,329.196221731178,1234165.319744214
2018-04-20,338.5053263413539,339.5789381801763,335.1168861934826,337.34791218682943,1162913.753592632
2018-04-21,348.06696547986354,353.46209678444745,341.96154953056123,347.71182315750434,312095.20781806833
2018-04-22,358.76346337782667,367.1407365159642,353.49740666226836,360.3190715891163,1276173.861086557
2018-04-23,364.6211630370049,373.6800510054694,362.7795149697257,368.22978298759756,1034112.0013627589
2018-04-24,367.4952798162225,371.3635475143383,366.390081703295,368.87681460881663,1126724.6018031358
2018-04-25,380.3108030313422,386.4542300129331,378.252019461882,382.35312473740754,459970.77312129625
2018-04-26,385.9565226791179,394.4912301881888,380.57744657377214,387.53433838098044,1002369.2059500598
2018-04-27,400.9134015389135,406.6511651530547,400.75528143889466,403.7032232959747,1701238.9481073148
2018-04-28,416.8596733773482,421.69510843855323,416.40949719424464,419.05230281639894,1223604.7981074678
